CodeCIS;VoiesAdministration
67770677;intraveineuse
60284142;intraveineuse
60507702;orale
65834743;orale
64585940;orale
61593693;orale
61088342;orale
66134936;orale
67276600;orale
66989038;orale
66988648;sous-cutanée
69002701;sous-cutanée
66090030;orale
68650684;intraveineuse
68003939;orale
68415622;orale
61030264;orale
68852789;orale
61793046;orale
66229252;sous-cutanée
60614280;sous-cutanée
68627881;orale
61463881;orale
66039826;orale
62109992;sublinguale
65227405;intraveineuse
63879490;orale
66672707;orale
65216768;rectale
62573868;orale
62425104;orale
61291531;sublinguale
62246140;orale
63762334;orale
64423162;orale
61729093;intraveineuse
60845305;orale
61896473;sous-cutanée
69869147;hémofiltration
62278056;hémofiltration
60771794;intraveineuse
63393104;vaginale
68025857;vaginale
62075038;vaginale
66426680;vaginale
66156975;vaginale
62767549;vaginale
60114485;orale
60211678;orale
62684797;sous-cutanée
61637983;sous-cutanée
68745374;sous-cutanée
60340993;sublinguale
60750412;orale
61601542;intraveineuse
68475847;orale
60242264;orale
64303889;orale
69792918;sublinguale
67493319;orale
65699548;orale
64164425;orale
61141332;orale
60493811;sublinguale
60117638;orale
64279769;sublinguale
60887610;orale
65393373;sous-cutanée
61358503;sous-cutanée
69019864;orale
63938387;voie buccale autre
63378561;voie buccale autre
69483341;orale
69669641;orale
60918130;orale
61159202;orale
67386609;orale
66305508;orale
60104893;orale
65840002;intraveineuse
64168498;intraveineuse
66182379;intraveineuse
67940065;intraveineuse
67673274;orale
69010395;orale
69764527;orale
62469307;sublinguale
60132654;orale
60384057;orale
65329997;orale
69307350;sublinguale
64316502;orale
62082043;orale
64091429;orale
60150015;orale
65639469;orale
61047826;orale
68635974;sous-cutanée
65213010;sous-cutanée
60937287;sous-cutanée
66923928;sous-cutanée
67896156;orale
64954647;orale
63815331;rectale
64579649;sous-cutanée
66786187;sous-cutanée
67122310;sous-cutanée
68283829;sous-cutanée
65953509;sous-cutanée
63450968;sous-cutanée
60200938;sous-cutanée
61724662;sous-cutanée
63523416;sous-cutanée
65115915;sous-cutanée
63722806;sous-cutanée
60917345;sous-cutanée
65263629;orale
69449759;orale
62554049;orale
67835057;orale
68363727;orale
60005952;sublinguale
68039586;orale
62468162;intraveineuse
68484547;intraveineuse
69987245;orale
63060555;orale
69736225;sublinguale
67103737;sublinguale
63719984;orale
69081054;orale
67360094;orale
62405272;sublinguale
69485463;orale
64174070;orale
63389718;sublinguale
63529999;sublinguale
69515643;intraveineuse
64822161;intraveineuse
63523836;intraveineuse
65069987;orale
69418315;orale
60105568;péridurale
61118586;péridurale
64576012;péridurale
63999931;péridurale
61706625;périneurale
68674482;périneurale
66104277;périneurale
62232322;péridurale
66739091;péridurale
68050052;péridurale
62360681;péridurale
61146240;péridurale
67582006;péridurale
65025364;péridurale
62856446;péridurale
62821121;péridurale
69133501;péridurale
60131805;péridurale
66851902;péridurale
66504830;péridurale
69625488;orale
68011996;orale
69454457;sublinguale
68732409;sublinguale
63352730;intratumorale
60043248;sous-cutanée
62769525;orale
61946727;orale
62072907;orale
61246956;sublinguale
69467287;orale
61799597;orale
64959669;orale
64067976;orale
61046749;orale
66130489;orale
67200061;sublinguale
67892688;orale
65131474;sublinguale
64361127;orale
60552277;sublinguale
65950908;orale
66252087;orale
64205726;intraveineuse
65711534;orale
68242088;orale
63117668;orale
64139991;orale
66415075;orale
65728925;orale
62689470;sublinguale
66004031;sous-cutanée
68949551;sous-cutanée
61707595;sous-cutanée
60637770;orale
64547270;orale
64373777;orale
64499523;orale
65071205;orale
61678528;sublinguale
65625640;orale
65151555;orale
62017273;orale
65483917;orale
66701169;périneurale
65381143;orale
69588545;intraveineuse
69899090;orale
63096850;sublinguale
64323361;orale
64473489;orale
68944262;orale
62749647;orale
61951635;sublinguale
65014909;orale
61914590;orale
65377426;orale
63258786;sublinguale
69939535;intraveineuse
61456303;orale
68547816;orale
64195869;orale
63859541;orale
69135192;sublinguale
61621833;orale
68384454;orale
63088832;sublinguale
69208046;périneurale
60935496;orale
63553427;sublinguale
66362555;orale
61168938;orale
60902375;orale
61454131;orale
63157050;orale
60881760;orale
61322749;orale
61887200;orale
62766080;sublinguale
69204382;orale
67955576;orale
60574804;orale
65490897;sous-cutanée
61426655;sous-cutanée
66565153;sous-cutanée
62663671;orale
62103288;orale
67526370;orale
66500668;orale
61165333;orale
65655256;orale
68390471;orale
69627763;sublinguale
69774343;intraveineuse
69537376;intraveineuse
69618515;intraveineuse
61971381;sous-cutanée
67884271;intravésicale
64970338;sublinguale
62944693;sublinguale
62998997;intraveineuse
67294573;sublinguale
68915296;orale
63770103;orale
65915088;orale
60273263;orale
62160474;orale
62493354;orale
63640896;orale
68625186;orale
61823735;sublinguale
68844917;sous-cutanée
62102962;sous-cutanée
64281204;orale
69530570;orale
66190283;orale
65662788;orale
61212345;sublinguale
69836364;orale
65733491;orale
60555191;sublinguale
69719090;orale
61174930;orale
61634396;orale
62132197;orale
60598844;orale
61266453;sublinguale
69116548;orale
63429066;sublinguale
64046843;orale
60612443;orale
69497540;sublinguale
66123441;orale
69239390;intrathécale
60989565;orale
66164833;orale
68797620;orale
62001372;hémofiltration
63979626;hémofiltration
61528101;hémofiltration
62799283;orale
61562566;péridurale
65565218;péridurale
69954238;péridurale
61908153;péridurale
60789276;péridurale
65851721;péridurale
65202423;péridurale
69819023;péridurale
67986059;péridurale
60460398;péridurale
62404996;péridurale
60587591;orale
60822986;sublinguale
66315331;orale
65980513;orale
67638736;sublinguale
65399173;orale
62137397;orale
67524227;orale
67751965;orale
60926038;orale
64607269;orale
60675130;orale
61889646;orale
65434247;orale
62852177;orale
64606555;intraveineuse
63355694;intramusculaire
60842978;orale
60449124;orale
66357743;orale
62128971;orale
64882856;orale
61888996;orale
63118649;orale
68820371;orale
61367370;sublinguale
69073431;orale
62844013;orale
60462328;intraveineuse
69006105;intraveineuse
64077917;intraveineuse
66545275;orale
64060864;intraveineuse
68756495;intraveineuse
64196782;intraveineuse
64935262;intraveineuse
68582226;intraveineuse
60330180;intraveineuse
69079480;intraveineuse
63584166;intraveineuse
65301827;ophtalmique
69670693;intraveineuse
62617720;intraveineuse
62059315;rectale
65188856;orale
62299972;intrathécale
68805280;orale
65440047;orale
67834069;orale
66504912;orale
66747152;orale
64927582;orale
68663137;sublinguale
60583187;sous-cutanée
65313021;sous-cutanée
64354385;orale
65427092;orale
64453796;orale
60030699;intraveineuse
67477197;intraveineuse
64172450;intraveineuse
60550212;orale
63686801;intraveineuse
60647177;orale
64342415;intrapleurale
60550237;orale
69662472;sublinguale
60072050;orale
64374808;orale
69521895;orale
61121689;orale
68734545;orale
65224811;orale
65739882;orale
61540819;orale
61317015;orale
68632565;intraveineuse
62351440;orale
69515903;orale
67788789;orale
68560233;orale
62416105;intraveineuse
65436166;voie extracorporelle autre
66055271;sous-cutanée
65976536;sous-cutanée
69946266;sous-cutanée
64308797;sous-cutanée
68395529;sous-cutanée
69782087;sous-cutanée
63853809;sous-cutanée
62997831;sous-cutanée
65543652;orale
63178571;orale
62387842;intraveineuse
64022618;orale
61273202;intraveineuse
64035035;orale
60573175;orale
67121201;orale
68359839;orale
60636056;orale
65991659;sous-cutanée
64737775;sous-cutanée
69725264;sous-cutanée
68790394;sous-cutanée
63576550;orale
63090819;ophtalmique
68373358;intra-artérielle
60385522;intraveineuse
62729413;intraveineuse
65027575;intraveineuse
67340490;sous-cutanée
64634501;sous-cutanée
68705554;intraveineuse
69057530;intraveineuse
69438937;orale
60125332;orale
61992596;orale
61517329;orale
61593597;orale
69944429;orale
62727540;orale
65359150;orale
69341445;sublinguale
68616422;orale
61546665;orale
61673424;vaginale
63157698;vaginale
63330303;orale
61957061;orale
65202430;orale
67450079;orale
61920725;sous-cutanée
67718545;intramusculaire
68747507;sous-cutanée
61310501;orale
65981743;orale
68543102;orale
67273294;sublinguale
67959261;intraveineuse
62451070;orale
66193112;intraveineuse
60900335;intraveineuse
64048709;intraveineuse
64022454;intraveineuse
69031610;orale
62087670;sous-cutanée
69201849;sous-cutanée
62482112;sous-cutanée
61402736;sous-cutanée
66083210;orale
69203056;orale
69903585;voie extracorporelle autre
60181231;voie extracorporelle autre
60080232;voie extracorporelle autre
65854062;orale
67941893;orale
61083530;orale
65913863;orale
61170234;orale
67114406;orale
61204067;orale
62348266;orale
65481300;orale
69132890;orale
62632284;orale
63511734;orale
66621285;sublinguale
68243464;orale
65540955;orale
69126040;orale
64072763;inhalée
65768268;orale
63354489;orale
68797289;orale
65069624;orale
69575843;orale
62212939;orale
67651185;orale
62030819;orale
64528996;orale
61321191;orale
63002192;orale
60960777;intra-artérielle
60567418;intrathécale
60423791;orale
65647512;orale
60716659;intraveineuse
60770621;intraveineuse
64337140;intraveineuse
64660058;intraveineuse
69139714;intraveineuse
60651528;orale
60852634;sublinguale
61264153;intraveineuse
64130565;sublinguale
65661049;sublinguale
61809290;sublinguale
61941356;sublinguale
65975217;sublinguale
67390002;sublinguale
65804796;sublinguale
63536431;sublinguale
60045288;sublinguale
68944209;sublinguale
61006893;sublinguale
61284939;sublinguale
64401372;sublinguale
64027622;sublinguale
66716801;sublinguale
69759067;sublinguale
61497766;sublinguale
63542128;sublinguale
65152536;sublinguale
61087315;sublinguale
64761915;sublinguale
66277756;sublinguale
66076194;sublinguale
66542763;sublinguale
62353402;sublinguale
62639663;sublinguale
62439552;sublinguale
61347389;sublinguale
66131363;sublinguale
65038949;sublinguale
69689672;sublinguale
69190178;sublinguale
63416738;sublinguale
68092375;sublinguale
61005909;sublinguale
64167478;sublinguale
66029611;sublinguale
67437498;sublinguale
66254622;sublinguale
66780184;sublinguale
60165234;sublinguale
60217542;sublinguale
62218333;sublinguale
67019424;sublinguale
65787005;sublinguale
65132455;sublinguale
66511344;sublinguale
63256109;sublinguale
65690734;sublinguale
62990356;sublinguale
62219346;sublinguale
60992821;sublinguale
63057865;sublinguale
60407463;intra-artérielle
68324489;intra-articulaire
66613769;intraveineuse
67411667;intramusculaire
61801023;intraveineuse
61645058;intraveineuse
68649778;péridurale
60181733;intra-articulaire
61459178;péridurale
61751079;intra-articulaire
62545178;gingivale
60945259;intra-articulaire
63380765;orale
69809260;orale
60670037;sous-cutanée
60514839;sous-cutanée
64620932;orale
61855722;sublinguale
63536221;sublinguale
63669823;sublinguale
66716954;orale
65525202;orale
62557369;orale
67456420;orale
62735398;orale
61736547;orale
61606703;orale
64292072;intraveineuse
68943502;intraveineuse
62562672;intraveineuse
60667190;orale
60956323;sous-cutanée
60386663;sublinguale
60538772;sublinguale
65698396;sublinguale
63075735;sublinguale
69985792;sublinguale
62082709;sublinguale
67871676;sublinguale
62024766;sublinguale
64457435;sublinguale
60612094;sublinguale
62963238;sublinguale
67627711;voie extracorporelle autre
67238724;sublinguale
69773711;sublinguale
68976484;sublinguale
66767379;sublinguale
61736892;sublinguale
64692465;sublinguale
69203615;sublinguale
66506742;sublinguale
65090198;sublinguale
69255099;sublinguale
68185160;sublinguale
68951171;intraveineuse
67448313;intraveineuse
63359632;sublinguale
60351662;sublinguale
62024136;intraveineuse
69150358;intramusculaire
61912155;intraveineuse
61072758;sous-cutanée
66305127;sublinguale
66800110;sublinguale
67822622;sublinguale
63869208;sublinguale
69543062;sublinguale
62620175;sublinguale
64122248;sublinguale
69213673;sublinguale
60955709;sublinguale
68930647;sublinguale
66067715;sublinguale
61282849;sublinguale
67717450;sublinguale
62313404;sublinguale
68786104;sublinguale
65062366;sublinguale
69061404;sublinguale
60386574;sublinguale
68820332;sublinguale
68775684;sublinguale
61825622;sublinguale
62336157;sublinguale
61793701;sublinguale
63537775;sublinguale
61787068;sublinguale
63058682;sublinguale
68708881;sublinguale
69139600;sublinguale
61073504;sublinguale
63279823;sublinguale
60881995;sublinguale
62398493;sublinguale
68928322;sublinguale
62043268;sublinguale
64257445;sublinguale
62138435;sublinguale
64659230;sublinguale
63830956;sublinguale
63211078;sublinguale
60671712;sublinguale
67859663;sublinguale
66792069;péridurale
66882748;sublinguale
65126502;sublinguale
63281856;sublinguale
66983925;sublinguale
67385902;sublinguale
62684893;intraveineuse
64836218;intraveineuse
62516778;intraveineuse
62048906;intraveineuse
62000612;intraveineuse
68502148;intraveineuse
67737264;sublinguale
63052416;sublinguale
66441013;sublinguale
66064765;sublinguale
65384417;sublinguale
69578234;sublinguale
61558532;sublinguale
63727269;sublinguale
61380695;sublinguale
60121234;sublinguale
66324412;sublinguale
64248962;sublinguale
64726978;sublinguale
69015613;sublinguale
68758507;sublinguale
66902204;sublinguale
61545645;sublinguale
65522900;sublinguale
61803145;sublinguale
62443351;sublinguale
63060231;sublinguale
63482001;sublinguale
66920800;sublinguale
64009485;sublinguale
63206024;sublinguale
64796752;sublinguale
67934913;sublinguale
63362984;sublinguale
64947930;sublinguale
64926911;sublinguale
63459294;sublinguale
63340475;sublinguale
69967680;sublinguale
68159315;sublinguale
68819013;sublinguale
68724387;sublinguale
60158193;sublinguale
63145087;sublinguale
63585460;sublinguale
68620399;sublinguale
62594218;sublinguale
60623984;sublinguale
60727171;sublinguale
61517592;sous-cutanée
61643623;sublinguale
60821891;sublinguale
65172528;sublinguale
69686815;sublinguale
67526000;sublinguale
66225389;sublinguale
63606303;sublinguale
66269058;sublinguale
64609658;sublinguale
60429075;sublinguale
68284849;sublinguale
66117417;sublinguale
64946732;sublinguale
65716620;sublinguale
67538173;sublinguale
67123693;sublinguale
60846994;sublinguale
61556606;sublinguale
66299902;sublinguale
68887975;sublinguale
63969240;sublinguale
68137151;sublinguale
64836392;sublinguale
61981742;sublinguale
67848617;sublinguale
68142433;sublinguale
60063973;sublinguale
62929218;sublinguale
62819298;périneurale
62215522;sublinguale
65497614;sublinguale
65150485;sublinguale
67454056;sublinguale
63873936;sublinguale
60318954;sublinguale
68056906;sublinguale
62575926;sublinguale
62481715;sublinguale
60077460;sublinguale
63864773;sublinguale
64086827;sublinguale
69655937;sublinguale
64188180;sublinguale
67672247;sublinguale
63953357;sublinguale
65057344;sublinguale
64161190;sublinguale
61883472;sous-cutanée
64965070;sublinguale
65427683;sublinguale
61338956;sublinguale
67491414;sublinguale
68333157;sublinguale
62039654;sublinguale
68357215;sublinguale
69823331;sublinguale
64894666;sublinguale
60964081;sublinguale
63509053;sublinguale
67587455;sublinguale
62245608;sublinguale
64304286;sublinguale
69233462;sublinguale
64573023;sublinguale
66152852;sublinguale
67284839;sublinguale
65535506;sublinguale
67562690;sublinguale
62759285;sublinguale
63116267;sublinguale
65271120;sublinguale
66058417;sublinguale
69153176;sublinguale
60802115;sublinguale
65017588;sublinguale
66276444;sublinguale
63999461;sublinguale
60881155;sublinguale
