codeCIP7;libelle;prix;stockLogique;stockPhysique
3676347;1 poche(s) polypropylène SIS : styrène-isoprène-styrène styrène éthylène butadiène suremballée(s)/surpochée(s) de 500 ml;1,02;520;520
3676353;1 poche(s) polypropylène SIS : styrène-isoprène-styrène styrène éthylène butadiène suremballée(s)/surpochée(s) de 1000 ml;1,02;520;520
4900324;plaquette(s) thermoformée(s) PVC-Aluminium de 20 comprimé(s);1,02;;
3356594;plaquette(s) thermoformée(s) PVC aluminium de 20 comprimé(s);1,02;520;520
3432510;plaquette(s) thermoformée(s) PVC aluminium de 30 comprimé(s);1,02;520;520
3052658;1 flacon en verre brun de 30 mL avec compte-gouttes polyéthylène basse densité (PEBD) avec fermeture à témoin d'effraction;1,02;520;520
3002268;84 plaquette(s) PVC-Aluminium de 1 gélule(s);1,02;;
5849639;1 flacon(s) de 5 ml;1,02;520;520
5793873;20 poche(s) Freeflex polyoléfine sans PVC de 500 ml;1,02;520;520
3974464;plaquette(s) PVC PVDC aluminium de 10 comprimé(s);1,02;;
3974493;plaquette(s) PVC PVDC aluminium de 42 comprimé(s);1,02;;
3974530;plaquette(s) PVC PVDC aluminium de 112 comprimé(s);1,02;;
3299293;6 ampoule(s) en verre de 1 ml;1,02;;
3407883;1 seringue(s) préremplie(s) polypropylène de 50 ml;1,02;520;520
3407914;1 seringue(s) préremplie(s) polypropylène de 125 ml;1,02;520;520
5784578;5 flacon(s) en verre;1,02;520;520
3013054;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 28 comprimé(s);1,02;520;520
3748377;plaquette(s) thermoformée(s) polypropylène aluminium de 50 comprimé(s);1,02;;
5504087;1 flacon(s) en verre de 20 ml;1,02;520;520
3008179;1 flacon(s) en verre brun de 150 ml avec dispositif de mesure polypropylène;1,02;520;520
3771985;1 tube(s) aluminium verni de 2 g;1,02;;
2754737;4 plaquette(s) thermoformée(s) aluminium de 14 comprimé(s);1,02;;
3009636;plaquette(s) thermoformée(s) aluminium de 60 comprimé(s);1,02;520;520
3011465;plaquette(s) thermoformée(s) aluminium de 12 comprimé(s);1,02;520;520
4199978;20 poche(s) matière plastique (ECOBAG) de 500 ml;1,02;520;520
2184375;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3024128;10 flacon(s) de 1 g;1,02;520;520
5612819;25 flacon(s) en verre de 1 g;1,02;520;520
2688532;tube(s) polypropylène de 8 comprimé(s);1,02;;
2180265;plaquette(s) PVC-Aluminium de 4 comprimé(s);1,02;520;520
2180271;plaquette(s) PVC-Aluminium de 8 comprimé(s);1,02;520;520
2180288;plaquette(s) PVC-Aluminium de 12 comprimé(s);1,02;520;520
3273655;plaquette(s) thermoformée(s) PVC polyéthylène de 10  suppositoire(s);1,02;;
3010519;1 flacon(s) polypropylène de 5 ml avec embout(s) polyéthylène basse densité (PEBD);1,02;;
5502215;1 flacon(s) en verre de 200 unité(s);1,02;520;520
2769710;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
2764262;plaquette(s) aluminium de 60 comprimé(s);1,02;;
3319133;1 tube(s) aluminium polyéthylène de 3 g;1,02;;
3018034;3 plaquettes thermoformées (PVC/Aluminium) de 20 comprimés;1,02;520;520
3059258;1 flacon(s) de 20 comprimé(s) ( abrogée le 20/06/2019);1,02;520;520
5619000;1 flacon(s) en verre de 100 ml;1,02;520;520
3283033;30 sachet(s) papier polyéthylène aluminium de 1 dispositif(s);1,02;;
3523690;plaquette(s) PVC polychlortrifluoroéthylène aluminium de 10 comprimé(s);1,02;;
4972177;plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 14 gélule(s);1,02;;
4972183;plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 gélule(s);1,02;;
3638424;plaquette(s) PVC-Aluminium de 12 comprimé(s);1,02;;
3988319;plaquette(s) thermoformée(s) aluminium PVC PVDC de 5 comprimé(s);1,02;;
3004187;flacon(s) polyéthylène haute densité (PEHD) de 90 comprimé(s) avec fermeture de sécurité enfant;2,76;;
3007521;flacon(s) polyéthylène haute densité (PEHD) de 28 comprimé(s) avec fermeture de sécurité enfant;1,02;;
3940407;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);1,02;;
3947390;plaquette(s) PVC polyéthylène PVDC aluminium de 84 comprimé(s);2,76;;
3845376;plaquette(s) PVC PVDC aluminium de 28 comprimé(s);1,02;;
3018706;1 flacon(s) polytéréphtalate (PET) jaune(brun) avec fermeture de sécurité enfant de 180 ml avec adaptateur(s) pour flacon avec seringue(s) doseuse(s) avec gobelet(s) doseur(s);1,02;520;520
3023031;plaquette(s) PVC PVDC aluminium de 15 capsule(s);1,02;520;520
3670391;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
5500639;1 flacon(s) en verre de 500 UI - 1 flacon(s) en verre de 5 ml avec matériel pour injection intraveineuse avec dispositif(s) de transfert avec nécessaire(s)  perfusion avec seringue jetable avec 2 tampon(s) alcoolisé(s);1,02;520;520
3585900;8 sachet(s) aluminium de 1 dispositif(s);1,02;;
3881892;plaquette(s) PVC PVDC aluminium de 8 comprimé(s);1,02;;
3916053;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3924147;plaquette(s) PVC-Aluminium de 90 comprimé(s);2,76;;
3483051;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 28 gélule(s);1,02;;
3722685;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3722716;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
3023351;1 flacon(s) en verre de 10 ml;1,02;520;520
2782484;4 seringue(s) préremplie(s) en verre de 0,9 ml;1,02;;
3508035;1 seringue(s) préremplie(s) en verre de 0,5 ml;1,02;520;520
3607843;30 flacon(s) en verre - 30 seringue(s) préremplie(s) en verre;1,02;;
2219056;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s);2,76;;
4939470;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s);1,02;;
2795966;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 comprimé(s);1,02;;
3163116;plaquette(s) aluminium PVC PVDC de 30 comprimé(s);1,02;;
3165486;plaquette(s) aluminium PVC PVDC de 90 comprimé(s);2,76;;
4179987;plaquette(s) thermoformée(s) polyamide aluminium PVC polyester de 30 comprimé(s);1,02;;
4180016;plaquette(s) thermoformée(s) polyamide aluminium PVC polyester de 90 comprimé(s);2,76;;
2213987;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
2214024;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);2,76;;
5500148;1 flacon(s) en verre de 1069 mg;1,02;520;520
3008455;10 flacon(s) en verre de 500 mg;1,02;;
3987225;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);1,02;;
3014980;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3014981;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);1,02;;
2774875;28 plaquette(s) PVC PVDC aluminium avec fermeture de sécurité enfant de 1 comprimé(s);1,02;;
3385704;plaquette(s) aluminium PVC de 12 gélule(s);1,02;;
5604323;1 flacon(s) en verre de 20 ml;1,02;520;520
3430988;plaquette(s) polypropylène aluminium de 20 gélule(s);1,02;;
5802537;1 flacon(s) en verre de 5 ml;1,02;520;520
5802566;1 flacon(s) en verre de 10 ml;1,02;520;520
3746438;1 plaquette(s) thermoformée(s) PVC PVDC aluminium de 21 comprimé(s);1,02;520;520
3746444;3 plaquette(s) thermoformée(s) PVC PVDC aluminium de 21 comprimé(s);1,02;520;520
3708403;1 flacon(s) en verre de poudre - 1 seringue(s) préremplie(s) en verre de 1 ml de solvant;1,02;;
5505351;1 flacon(s) en verre de 2 ml;1,02;520;520
5505352;1 flacon(s) en verre de 5 ml;1,02;520;520
5505353;1 flacon(s) en verre de 15 ml;1,02;520;520
5505355;1 flacon(s) en verre de 25 ml;1,02;520;520
3527558;6 poche(s) doubles bicompartimenté(e)(s)/à 2 compartiments PVC suremballée(s)/surpochée(s) de 1,5 litres avec système à vis (Luer);1,02;520;520
3527593;5 poche(s) doubles bicompartimenté(e)(s)/à 2 compartiments PVC suremballée(s)/surpochée(s) de 2 litres avec système à vis (Luer);1,02;520;520
3527618;4 poche(s) simples bicompartimenté(e)(s)/à 2 compartiments PVC suremballée(s)/surpochée(s) de 2,5 litres avec système à vis (Luer);1,02;520;520
3527630;4 poche(s) doubles bicompartimenté(e)(s)/à 2 compartiments PVC suremballée(s)/surpochée(s) de 2,5 litres avec système à vis (Luer);1,02;520;520
3587738;plaquette(s) thermoformée(s) PVC-aluminium de 20  comprimé(s);1,02;520;520
3009557;1 ampoule(s) en verre brun de 2 ml;1,02;;
5634146;1 flacon(s) poudre en verre de 500 UI - 1 flacon(s) solvant en verre de 5 ml avec 1 boîte de matériel pour injection intraveineuse (avec 1 dispositif de transfert avec 1 kit de perfusion avec 1 seringue jetable) avec 2 tampons alcoolisés;1,02;520;520
5634152;1 flacon(s) poudre en verre de 1000 UI - 1 flacon(s) solvant en verre de 10 ml avec 1 boîte de matériel pour injection intraveineuse (avec 1 dispositif de transfert avec 1 kit de perfusion avec 1 seringue jetable) avec 2 tampons alcoolisés;1,02;520;520
3563548;plaquette(s) thermoformée(s) PVC-aluminium (ACLAR RX) polytrifluorochloroéthylène de 56 comprimé(s);1,02;;
3720605;plaquette(s) thermoformée(s) PVC-Aluminium (ACLAR RX) polytrifluorochloroéthylène de 168 comprimé(s);2,76;;
3396955;1 flacon(s) polyéthylène de 60 comprimé(s);1,02;;
3738829;1 flacon(s) polyéthylène de 180 comprimé(s);2,76;;
3016413;60 plaquette(s) aluminium OPA : polyamide orienté PVC de 1 comprimé(s);1,02;;
3686038;plaquette(s) PVC PVDC aluminium de 10 comprimé(s);1,02;;
3686044;plaquette(s) PVC PVDC aluminium de 14 comprimé(s);1,02;;
5506232;5 ampoule(s) en verre de 0,5 ml;1,02;520;520
5774166;5 ampoule(s) polypropylène suremballée(s)/surpochée(s) de 10 ml;1,02;520;520
5774232;5 ampoule(s) polypropylène suremballée(s)/surpochée(s) de 20 ml;1,02;520;520
3008722;plaquette(s) PVC PVDC aluminium de 84 gélule(s);1,02;;
3021069;1 tube(s) de 4 g;1,02;520;520
3015486;plaquette(s) aluminium OPA : polyamide orienté PVC de 30 comprimé(s);1,02;;
3022788;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 28 gélule(s);1,02;;
3785007;1 flacon(s) en verre;1,02;520;520
3988934;1 sachet(s) papier polyéthylène aluminium de 8 g;1,02;;
2748004;plaquette(s) PVC PVDC aluminium de 60 comprimé(s);1,02;;
3823446;plaquette(s) PVC PVDC aluminium de 20 comprimé(s);1,02;;
3004210;10 ampoule(s) en verre de 5 ml;1,02;520;520
3384024;3 plaquette(s) thermoformée(s) PVC PVDC aluminium de 21 comprimé(s);1,02;520;520
5560643;1 flacon(s) en verre de 10  ml;1,02;520;520
5560689;1 flacon(s) en verre de 20 ml;1,02;520;520
5714081;1 flacon(s) en verre de 40 ml;1,02;520;520
3465478;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s);1,02;;
3749425;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s);1,02;;
4950649;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s);1,02;;
3850064;plaquette(s) thermoformée(s) PVC PVDC aluminium de 50 comprimé(s);1,02;;
5505274;1 flacon en verre de 4000 UI - 1 seringue préremplie en verre borosilicaté de 2,5 mL + 1 dispositif de transfert pour flacon + 1 aiguille + 2 tampons alcoolisés;1,02;520;520
3006011;plaquette(s) aluminium de 5 comprimé(s);1,02;;
3006012;plaquette(s) aluminium de 7 comprimé(s);1,02;;
2744118;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
4180507;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
4180565;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);2,76;;
3673716;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3656391;pilulier(s) polypropylène de 20 comprimé(s);1,02;520;520
5507219;10 flacon(s) en verre de 20 ml;1,02;520;520
3458685;plaquette(s) polypropylène aluminium de 90 comprimé(s);1,02;;
3754604;30 ampoule(s) en verre brun de 2 ml;1,02;520;520
3714361;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3714384;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
3365788;plaquette(s) thermoformée(s) PVC PVDC aluminium de 20 comprimé(s);1,02;520;520
5714224;10 ampoule(s) en verre de 5 ml;1,02;520;520
3850495;flacon(s) en verre de 180 ml;1,02;520;520
4980283;plaquette(s) thermoformée(s) PVC aluminium de 4 comprimé(s);1,02;520;520
4980308;plaquette(s) thermoformée(s) PVC aluminium de 8 comprimé(s);1,02;520;520
3698449;1 flacon(s) pressurisé(s) aluminium de 200 doses avec valve(s) doseuse(s) avec embout(s) buccal(aux);1,02;520;520
4900099;pilulier(s) polypropylène de 30 comprimé(s);1,02;;
4900100;pilulier(s) polypropylène de 90 comprimé(s);2,76;;
3983954;plaquette(s) thermoformée(s) PVC-Aluminium de 28 comprimé(s);1,02;;
3302405;plaquette(s) PVC PVDC aluminium de 28 comprimé(s);1,02;;
3713781;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
3378526;1 flacon(s) en verre de 10 ml;1,02;;
3378532;1 flacon(s) en verre de 15 ml;1,02;;
3017078;5 poches polypropylène suremballée/surpochée de 1250 ml à 3 compartiments;1,02;;
3017079;5 poches polypropylène suremballée/surpochée de 1875 ml à 3 compartiments;1,02;;
3655138;30 sachet(s)-dose(s) papier aluminium complexe résine(s);1,02;;
3013163;plaquette(s) PVC PVDC aluminium de 84 gélule(s);1,02;;
3585248;4 poche(s) bicompartimenté(e)(s)/à 2 compartiments polyoléfine suremballée(s)/surpochée(s) de 2000 ml avec système staysafe;1,02;520;520
3585254;4 poche(s) bicompartimenté(e)(s)/à 2 compartiments polyoléfine suremballée(s)/surpochée(s) de 2500 ml avec système staysafe;1,02;520;520
3629767;4 poche(s) bicompartimenté(e)(s)/à 2 compartiments polyoléfine suremballée(s)/surpochée(s) de 3000 ml avec système sleepsafe;1,02;520;520
3818037;plaquette(s) thermoformée(s) PVC-Aluminium de 8 comprimé(s);1,02;;
5508270;1 flacon en verre de 3 mL;1,02;520;520
3392791;3 plaquette(s) thermoformée(s) PVC-aluminium de 10 comprimé(s);1,02;;
2802672;2 tube(s) polypropylène de 18 comprimé(s);1,02;520;520
5685155;1 flacon(s) en verre de 5 ml;1,02;520;520
5685161;1 flacon(s) en verre suremballée(s)/surpochée(s) de 16,7 ml;1,02;520;520
5685178;1 flacon(s) en verre suremballée(s)/surpochée(s) de 50 ml;1,02;520;520
5689785;1 flacon(s) en verre suremballée(s)/surpochée(s) de 25 ml;1,02;520;520
3944813;5 flacon(s) en verre de 1 ml;1,02;520;520
3015118;1 flacon(s) polyéthylène haute densité (PEHD) de 16 g  (120 doses), avec pompe doseuse et applicateur nasal;1,02;;
3015119;1 flacon(s) polyéthylène haute densité (PEHD) de 18 g  (140 doses), avec pompe doseuse et applicateur nasal;1,02;;
3391946;plaquette(s) PVC-Aluminium avec distributeur(s) de 60 dose(s);1,02;;
4902366;1 pilulier(s) polypropylène de 30 comprimé(s);1,02;;
4902372;3 pilulier(s) polypropylène de 30 comprimé(s);2,76;;
3581368;plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 30 capsule(s);1,02;;
3657516;1 flacon(s) en verre brun de 1 gélule(s);1,02;;
3611678;1 flacon(s) polyéthylène de 60  comprimé(s);1,02;;
3436637;plaquette(s) thermoformée(s) aluminium de 8 comprimé(s);1,02;;
3015683;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
3013734;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;520;520
3011347;plaquette(s) PVC polyéthylène PVDC aluminium de 56 comprimé(s);1,02;;
4160982;plaquette(s) aluminium de 7 comprimé(s);1,02;;
4161007;plaquette(s) aluminium de 14 comprimé(s);1,02;;
4161042;plaquette(s) aluminium de 28 comprimé(s);1,02;;
4161065;plaquette(s) aluminium de 50 comprimé(s);1,02;520;520
4161183;flacon(s) polyéthylène haute densité (PEHD) de 28 comprimé(s);1,02;;
3783043;10 poche(s) PVC de 50 ml;1,02;520;520
3783066;10 poche(s) PVC de 100 ml;1,02;520;520
3783072;10 poche(s) PVC de 200 ml;1,02;520;520
3588778;1 tube(s) aluminium de 100  g;1,02;520;520
3020049;1 flacon(s) en verre brun de 10  ml avec compte-gouttes PVC polypropylène;1,02;520;520
3006113;flacon(s) polyéthylène haute densité (PEHD) de 30 comprimé(s);1,02;;
3647699;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3874981;1 flacon(s) en verre brun avec fermeture de sécurité enfant de 50 ml avec seringue(s) pour administration orale polyéthylène polypropylène;1,02;;
3874998;1 flacon(s) en verre brun avec fermeture de sécurité enfant de 100 ml avec seringue(s) pour administration orale polyéthylène polypropylène;1,02;;
3267028;1 flacon(s) polyéthylène de 5 ml;1,02;520;520
3267034;1 flacon(s) polyéthylène de 10 ml;1,02;;
4930457;plaquette(s) thermoformée(s) PVC polyéthylène aluminium-ACLAR de 30 comprimé(s);1,02;;
3984451;5 sachet(s) polytéréphtalate (PET) aluminium ionomère avec fermeture de sécurité enfant de 1 dispositif(s);1,02;;
3574753;4 récipient(s) unidose(s) polypropylène polyéthylène de 1 g;1,02;520;520
3482152;tube(s) polypropylène de 16 comprimé(s);1,02;520;520
3488367;tube(s) polypropylène de 30 comprimé(s);1,02;;
5598976;1 flacon(s) en verre de poudre - 1 flacon(s) en verre de solvant  de 100 ml avec dispositif(s) de reconstitution avec matériel(s) de perfusion avec filtre(s);1,02;520;520
5598982;1 flacon(s) en verre de poudre - 1 flacon(s) en verre de solvant de 100 ml avec dispositif de transfert avec matériel de perfusion muni d'un filtre;1,02;520;520
5598999;1 flacon(s) en verre de poudre - 1 flacon(s) en verre de solvant de 200 ml avec dispositif de transfert avec matériel de perfusion muni d'un filtre;1,02;520;520
3821513;6 seringue(s) préremplie(s) en verre de 0,3 ml;1,02;;
3024340;10 flacon(s) multidose(s) en verre de 10 dose(s);1,02;520;520
3468809;plaquette(s) PVC-Aluminium de 25 comprimé(s);1,02;;
3797602;plaquette(s) thermoformée(s) PVC-Aluminium de 12 gélule(s);1,02;;
3006907;56 plaquette(s) PVDC PVC aluminium de 1 comprimé(s);1,02;520;520
3015092;1 flacon(s) compte-gouttes en verre jaune(brun) de 30 ml;1,02;520;520
3059608;1 flacon(s) en verre de 20 ml ( abrogée le 01/10/2018);1,02;520;520
3022736;plaquette(s) PVC aluminium de 30 comprimé(s);1,02;;
2800578;plaquette(s) aluminium de 30 comprimé(s);1,02;;
2800584;plaquette(s) aluminium de 90 comprimé(s);2,76;;
3019259;plaquette(s) aluminium PVC PVDC de 28 comprimé(s);1,02;520;520
3005969;28 plaquette(s) polyamide aluminium PVC de 1 comprimé(s);1,02;;
3426426;50 récipient(s) unidose(s) polyéthylène de 10 ml;1,02;520;520
3598386;10 récipient(s) unidose(s) polyéthylène de 5  ml;1,02;520;520
3781469;plaquette(s) thermoformée(s) PVC-Aluminium de 25 comprimé(s);1,02;;
3003990;2 plaquette(s) aluminium de 7 gélule(s);1,02;520;520
3018256;plaquette(s) PVC polyéthylène PVDC aluminium de 30 gélule(s);1,02;;
3565286;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3739289;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
3867254;1 tube(s) polypropylène de 20 comprimé(s);1,02;520;520
3867277;3 tube(s) polypropylène de 20 comprimé(s);1,02;520;520
3268068;1 tube(s) aluminium de 40 g avec cuillère-mesure polypropylène;1,02;;
3483080;1 tube(s) aluminium de 80 g avec cuillère-mesure polypropylène;1,02;;
3004058;plaquette(s) PVC aluminium de 56 gélule(s);1,02;;
3422322;plaquette(s) PVC-Aluminium de 28 gélule(s);1,02;;
3423853;5 sachet(s) polytéréphtalate (PET) polyéthylène basse densité (PEBD) aluminium acrylonitrile de 1 dispositif(s);1,02;;
3766748;plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 gélule(s);1,02;;
3742699;plaquette(s) thermoformée(s) aluminium de 14 comprimé(s);1,02;;
3007146;90 plaquette(s) thermoformée(s) PVC aluminium de 1 comprimé(s);1,02;520;520
3021006;1 tube(s) de 4 g;1,02;520;520
3021009;1 flacon(s) de 60 ml;1,02;520;520
3511706;5 flacon(s) pressurisé(s) de 1 g en verre avec pompe(s) doseuse(s) avec canule(s) polypropylène avec tube(s) plongeur(s) polyéthylène;1,02;520;520
4900299;plaquette(s) thermoformée(s) PVC-Aluminium de 20 comprimé(s);1,02;;
3840781;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
