idGroupeGenerique;libelleGroupeGenerique
1729;FENTANYL (CITRATE DE) équivalant à FENTANYL 300 microgrammes- ABSTRAL 300 microgrammes, comprimé sublingual
1729;FENTANYL (CITRATE DE) équivalant à FENTANYL 300 microgrammes- ABSTRAL 300 microgrammes, comprimé sublingual
1729;FENTANYL (CITRATE DE) équivalant à FENTANYL 300 microgrammes- ABSTRAL 300 microgrammes, comprimé sublingual
1730;FENTANYL (CITRATE DE) équivalant à FENTANYL 400 microgrammes - ABSTRAL 400 microgrammes, comprimé sublingual
1730;FENTANYL (CITRATE DE) équivalant à FENTANYL 400 microgrammes - ABSTRAL 400 microgrammes, comprimé sublingual
1730;FENTANYL (CITRATE DE) équivalant à FENTANYL 400 microgrammes - ABSTRAL 400 microgrammes, comprimé sublingual
1731;FENTANYL (CITRATE DE) équivalant à FENTANYL 600 microgrammes - ABSTRAL 600 microgrammes, comprimé sublingual
1731;FENTANYL (CITRATE DE) équivalant à FENTANYL 600 microgrammes - ABSTRAL 600 microgrammes, comprimé sublingual
1731;FENTANYL (CITRATE DE) équivalant à FENTANYL 600 microgrammes - ABSTRAL 600 microgrammes, comprimé sublingual
1732;FENTANYL (CITRATE DE) équivalant à FENTANYL 800 microgrammes - ABSTRAL 800 microgrammes, comprimé sublingual
1732;FENTANYL (CITRATE DE) équivalant à FENTANYL 800 microgrammes - ABSTRAL 800 microgrammes, comprimé sublingual
1732;FENTANYL (CITRATE DE) équivalant à FENTANYL 800 microgrammes - ABSTRAL 800 microgrammes, comprimé sublingual
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1733;FINGOLIMOD (CHLORHYDRATE) équivalant à FINGOLIMOD 0,5 mg - GILENYA 0,5 mg, gélule
1734;MUPIROCINE 2 % - BACTROBAN 2 POUR CENT, pommade
1735;NICARDIPINE (CHLORHYDRATE DE) 50 mg - LOXEN LP 50 mg, gélule à libération prolongée
1735;NICARDIPINE (CHLORHYDRATE DE) 50 mg - LOXEN LP 50 mg, gélule à libération prolongée
1736;NITISINONE 20 mg - ORFADIN 20 mg, gélule
1736;NITISINONE 20 mg - ORFADIN 20 mg, gélule
1737;TELMISARTAN 40 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 10 mg - TWYNSTA 40 mg/10 mg, comprimé
1737;TELMISARTAN 40 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 10 mg - TWYNSTA 40 mg/10 mg, comprimé
1738;TELMISARTAN 40 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 5 mg - TWYNSTA 40 mg/5 mg, comprimé
1738;TELMISARTAN 40 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 5 mg - TWYNSTA 40 mg/5 mg, comprimé
1739;TELMISARTAN 80 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 10 mg - TWYNSTA 80 mg/10 mg, comprimé
1739;TELMISARTAN 80 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 10 mg - TWYNSTA 80 mg/10 mg, comprimé
1740;TELMISARTAN 80 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 5 mg - TWYNSTA 80 mg/5 mg, comprimé
1740;TELMISARTAN 80 mg + AMLODIPINE (BESILATE DE) équivalant à AMLODIPINE 5 mg - TWYNSTA 80 mg/5 mg, comprimé
1741;ESTRADIOL HEMIHYDRATE équivalant à ESTRADIOL 10 microgrammes - VAGIFEM 10 microgrammes, comprimé vaginal
1741;ESTRADIOL HEMIHYDRATE équivalant à ESTRADIOL 10 microgrammes - VAGIFEM 10 microgrammes, comprimé vaginal
1742;FLURBIPROFÈNE 8,75 mg - STREFEN 8,75 mg ORANGE SANS SUCRE, pastille édulcorée à l'acésulfame potassique
1742;FLURBIPROFÈNE 8,75 mg - STREFEN 8,75 mg ORANGE SANS SUCRE, pastille édulcorée à l'acésulfame potassique
1743;TERIPARATIDE 20 microgrammes/80 microlitres - FORSTEO 20 microgrammes/80 microlitres, solution injectable en stylo prérempli
1743;TERIPARATIDE 20 microgrammes/80 microlitres - FORSTEO 20 microgrammes/80 microlitres, solution injectable en stylo prérempli
1743;TERIPARATIDE 20 microgrammes/80 microlitres - FORSTEO 20 microgrammes/80 microlitres, solution injectable en stylo prérempli
1744;AMISULPRIDE 100 mg/ml - SOLIAN 100 mg/ml, solution buvable
1744;AMISULPRIDE 100 mg/ml - SOLIAN 100 mg/ml, solution buvable
1745;FINGOLIMOD (CHLORHYDRATE) équivalent à FINGOLIMOD 0,25 mg - GILENYA 0,25 mg, gélule
1745;FINGOLIMOD (CHLORHYDRATE) équivalent à FINGOLIMOD 0,25 mg - GILENYA 0,25 mg, gélule
1745;FINGOLIMOD (CHLORHYDRATE) équivalent à FINGOLIMOD 0,25 mg - GILENYA 0,25 mg, gélule
1745;FINGOLIMOD (CHLORHYDRATE) équivalent à FINGOLIMOD 0,25 mg - GILENYA 0,25 mg, gélule
1746;NICOTINE (RÉSINATE DE) équivalent à NICOTINE 2,5 mg - NICOPASS MENTHE FRAICHEUR 2,5 mg SANS SUCRE, pastille édulcorée à l'aspartam et à l'acésulfame potassique
1746;NICOTINE (RÉSINATE DE) équivalent à NICOTINE 2,5 mg - NICOPASS MENTHE FRAICHEUR 2,5 mg SANS SUCRE, pastille édulcorée à l'aspartam et à l'acésulfame potassique
1747;TICAGRELOR 60 mg-BRILIQUE 60 mg, comprimé pelliculé
1747;TICAGRELOR 60 mg-BRILIQUE 60 mg, comprimé pelliculé
1747;TICAGRELOR 60 mg-BRILIQUE 60 mg, comprimé pelliculé
1748;TICAGRELOR 90 mg-BRILIQUE 90 mg, comprimé pelliculé
1748;TICAGRELOR 90 mg-BRILIQUE 90 mg, comprimé pelliculé
1748;TICAGRELOR 90 mg-BRILIQUE 90 mg, comprimé pelliculé
1748;TICAGRELOR 90 mg-BRILIQUE 90 mg, comprimé pelliculé
1748;TICAGRELOR 90 mg-BRILIQUE 90 mg, comprimé pelliculé
1748;TICAGRELOR 90 mg-BRILIQUE 90 mg, comprimé pelliculé
1748;TICAGRELOR 90 mg-BRILIQUE 90 mg, comprimé pelliculé
1749;CLOTRIMAZOLE 1,0 g pour 100 g-MYCOHYDRALIN, crème
1749;CLOTRIMAZOLE 1,0 g pour 100 g-MYCOHYDRALIN, crème
1750;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 850 mg-JANUMET 50 mg/850 mg, comprimé pelliculé  - VELMETIA 50 mg/850 mg, comprimé pelliculé
1750;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 850 mg-JANUMET 50 mg/850 mg, comprimé pelliculé  - VELMETIA 50 mg/850 mg, comprimé pelliculé
1750;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 850 mg-JANUMET 50 mg/850 mg, comprimé pelliculé  - VELMETIA 50 mg/850 mg, comprimé pelliculé
1750;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 850 mg-JANUMET 50 mg/850 mg, comprimé pelliculé  - VELMETIA 50 mg/850 mg, comprimé pelliculé
1750;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 850 mg-JANUMET 50 mg/850 mg, comprimé pelliculé  - VELMETIA 50 mg/850 mg, comprimé pelliculé
1750;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 850 mg-JANUMET 50 mg/850 mg, comprimé pelliculé  - VELMETIA 50 mg/850 mg, comprimé pelliculé
1750;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 850 mg-JANUMET 50 mg/850 mg, comprimé pelliculé  - VELMETIA 50 mg/850 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1751;SITAGLIPTINE + METFORMINE (CHLORHYDRATE DE) 50 mg + 1000 mg - JANUMET 50 mg/1000 mg, comprimé pelliculé - VELMETIA 50 mg/1000 mg, comprimé pelliculé
1752;RISPERIDONE 25 mg/2 mL - RISPERDALCONSTA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie
1752;RISPERIDONE 25 mg/2 mL - RISPERDALCONSTA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie
1753;RISPERIDONE 37,5 mg/2 mL - RISPERDALCONSTA L.P. 37,5 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie
1753;RISPERIDONE 37,5 mg/2 mL - RISPERDALCONSTA L.P. 37,5 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie
1754;RISPERIDONE 50 mg/2 mL - RISPERDALCONSTA L.P. 50 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie
1754;RISPERIDONE 50 mg/2 mL - RISPERDALCONSTA L.P. 50 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie
1755;ATROPINE (SULFATE D') 1 mg/mL - ATROPINE (SULFATE) AGUETTANT 1 mg/ml, solution injectable
1755;ATROPINE (SULFATE D') 1 mg/mL - ATROPINE (SULFATE) AGUETTANT 1 mg/ml, solution injectable
1756;CIDOFOVIR DIHYDRATE équivalent à CIDOFOVIR ANHYDRE 75 mg/mL- VISTIDE 75 mg/mL, solution à diluer pour perfusion
1756;CIDOFOVIR DIHYDRATE équivalent à CIDOFOVIR ANHYDRE 75 mg/mL- VISTIDE 75 mg/mL, solution à diluer pour perfusion
1757;L-CARNITINE 100 mg/ml - LEVOCARNIL 100 mg/ml, solution buvable
1757;L-CARNITINE 100 mg/ml - LEVOCARNIL 100 mg/ml, solution buvable
1758;DICLOFENAC SODIQUE 75 mL/3 mL - VOLTARENE 75 mg/3 ml, solution injectable
1758;DICLOFENAC SODIQUE 75 mL/3 mL - VOLTARENE 75 mg/3 ml, solution injectable
1759;DIVALPROATE DE SODIUM équivalant à ACIDE VALPROIQUE 250 mg - DEPAKOTE 250 mg, comprimé gastro-résistant
1759;DIVALPROATE DE SODIUM équivalant à ACIDE VALPROIQUE 250 mg - DEPAKOTE 250 mg, comprimé gastro-résistant
1760;DIVALPROATE DE SODIUM équivalant à ACIDE VALPROIQUE 500 mg - DEPAKOTE 500 mg, comprimé gastro-résistant
1760;DIVALPROATE DE SODIUM équivalant à ACIDE VALPROIQUE 500 mg - DEPAKOTE 500 mg, comprimé gastro-résistant
1761;DORZOLAMIDE (CHLORHYDRATE DE) équivalant à DORZOLAMIDE 20 mg/mL - TRUSOPT 20 mg/ml, collyre en solution en récipient unidose
1761;DORZOLAMIDE (CHLORHYDRATE DE) équivalant à DORZOLAMIDE 20 mg/mL - TRUSOPT 20 mg/ml, collyre en solution en récipient unidose
1762;METFORMINE (CHLORHYDRATE DE) 1000 mg - GLUCOPHAGE 1000 mg, poudre pour solution buvable en sachet-dose
1762;METFORMINE (CHLORHYDRATE DE) 1000 mg - GLUCOPHAGE 1000 mg, poudre pour solution buvable en sachet-dose
1763;LANTHANE (CARBONATE DE) HYDRATE équivalant à LANTHANE 1000 mg - FOSRENOL 1000 mg, comprimé à croquer
1763;LANTHANE (CARBONATE DE) HYDRATE équivalant à LANTHANE 1000 mg - FOSRENOL 1000 mg, comprimé à croquer
1764;LANTHANE (CARBONATE DE) HYDRATE équivalant à LANTHANE 500 mg - FOSRENOL 500 mg, comprimé à croquer
1764;LANTHANE (CARBONATE DE) HYDRATE équivalant à LANTHANE 500 mg - FOSRENOL 500 mg, comprimé à croquer
1765;LANTHANE (CARBONATE DE) HYDRATE équivalant à LANTHANE 750 mg - FOSRENOL 750 mg, comprimé à croquer
1765;LANTHANE (CARBONATE DE) HYDRATE équivalant à LANTHANE 750 mg - FOSRENOL 750 mg, comprimé à croquer
1766;NIMODIPINE 10 mg/50 mL - NIMOTOP 10 mg/50 ml, solution injectable pour perfusion
1766;NIMODIPINE 10 mg/50 mL - NIMOTOP 10 mg/50 ml, solution injectable pour perfusion
1767;SALBUTAMOL (SULFATE DE) équivalant à SALBUTAMOL 0,5 mg/1 mL - VENTOLINE 0,5 mg/1 ml, solution injectable par voie sous-cutanée en ampoule
1767;SALBUTAMOL (SULFATE DE) équivalant à SALBUTAMOL 0,5 mg/1 mL - VENTOLINE 0,5 mg/1 ml, solution injectable par voie sous-cutanée en ampoule
1771;ACETATE D'ABIRATERONE 250 mg - ZYTIGA 250 mg, comprimé
1771;ACETATE D'ABIRATERONE 250 mg - ZYTIGA 250 mg, comprimé
1771;ACETATE D'ABIRATERONE 250 mg - ZYTIGA 250 mg, comprimé
1771;ACETATE D'ABIRATERONE 250 mg - ZYTIGA 250 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1772;ACETATE D'ABIRATERONE 500 mg - ZYTIGA 500 mg, comprimé
1773;DROPÉRIDOL 2, mg/ml - XOMOLIX 2,5 mg/ml, solution injectable
1773;DROPÉRIDOL 2, mg/ml - XOMOLIX 2,5 mg/ml, solution injectable
1774;TEMSIROLIMUS 30 mg - TORISEL 30 mg, solution à diluer et diluant pour solution pour perfusion
1774;TEMSIROLIMUS 30 mg - TORISEL 30 mg, solution à diluer et diluant pour solution pour perfusion
1775;BILASTINE 20 mg - BILASKA 20 mg, comprimé - INORIAL 20 mg, comprimé
1775;BILASTINE 20 mg - BILASKA 20 mg, comprimé - INORIAL 20 mg, comprimé
1775;BILASTINE 20 mg - BILASKA 20 mg, comprimé - INORIAL 20 mg, comprimé
1775;BILASTINE 20 mg - BILASKA 20 mg, comprimé - INORIAL 20 mg, comprimé
1775;BILASTINE 20 mg - BILASKA 20 mg, comprimé - INORIAL 20 mg, comprimé
1775;BILASTINE 20 mg - BILASKA 20 mg, comprimé - INORIAL 20 mg, comprimé
1775;BILASTINE 20 mg - BILASKA 20 mg, comprimé - INORIAL 20 mg, comprimé
1775;BILASTINE 20 mg - BILASKA 20 mg, comprimé - INORIAL 20 mg, comprimé
1776;FESOTERODINE (FUMARATE DE) 4 mg - TOVIAZ 4 mg, comprimé à libération prolongée
1776;FESOTERODINE (FUMARATE DE) 4 mg - TOVIAZ 4 mg, comprimé à libération prolongée
1776;FESOTERODINE (FUMARATE DE) 4 mg - TOVIAZ 4 mg, comprimé à libération prolongée
1776;FESOTERODINE (FUMARATE DE) 4 mg - TOVIAZ 4 mg, comprimé à libération prolongée
1776;FESOTERODINE (FUMARATE DE) 4 mg - TOVIAZ 4 mg, comprimé à libération prolongée
1776;FESOTERODINE (FUMARATE DE) 4 mg - TOVIAZ 4 mg, comprimé à libération prolongée
1777;FESOTERODINE (FUMARATE DE) 8 mg - TOVIAZ 8 mg, comprimé à libération prolongée
1777;FESOTERODINE (FUMARATE DE) 8 mg - TOVIAZ 8 mg, comprimé à libération prolongée
1777;FESOTERODINE (FUMARATE DE) 8 mg - TOVIAZ 8 mg, comprimé à libération prolongée
1777;FESOTERODINE (FUMARATE DE) 8 mg - TOVIAZ 8 mg, comprimé à libération prolongée
1777;FESOTERODINE (FUMARATE DE) 8 mg - TOVIAZ 8 mg, comprimé à libération prolongée
1777;FESOTERODINE (FUMARATE DE) 8 mg - TOVIAZ 8 mg, comprimé à libération prolongée
1778;AMLODIPINE (BESILATE D') équivalant à AMLODIPINE 5 mg + VALSARTAN 160 mg + HYDROCHLOROTHIAZIDE 12,5 - EXFORGE HCT 5 mg/160 mg/12,5 mg, comprimé pelliculé
1779;LANREOTIDE (ACETATE DE) équivalant à LANREOTIDE 120 mg - SOMATULINE L.P. 120 mg, solution injectable à libération prolongée en seringue préremplie
1779;LANREOTIDE (ACETATE DE) équivalant à LANREOTIDE 120 mg - SOMATULINE L.P. 120 mg, solution injectable à libération prolongée en seringue préremplie
1780;LANREOTIDE (ACETATE DE) équivalant à LANREOTIDE 60 mg - SOMATULINE L.P. 60 mg, solution injectable à libération prolongée en seringue préremplie
1780;LANREOTIDE (ACETATE DE) équivalant à LANREOTIDE 60 mg - SOMATULINE L.P. 60 mg, solution injectable à libération prolongée en seringue préremplie
1781;LANREOTIDE (ACETATE DE) équivalant à LANREOTIDE 90 mg - SOMATULINE L.P. 90 mg, solution injectable à libération prolongée en seringue préremplie
1781;LANREOTIDE (ACETATE DE) équivalant à LANREOTIDE 90 mg - SOMATULINE L.P. 90 mg, solution injectable à libération prolongée en seringue préremplie
1782;FAMPRIDINE 10 mg - FAMPYRA 10 mg, comprimé à libération prolongée
1782;FAMPRIDINE 10 mg - FAMPYRA 10 mg, comprimé à libération prolongée
1782;FAMPRIDINE 10 mg - FAMPYRA 10 mg, comprimé à libération prolongée
1782;FAMPRIDINE 10 mg - FAMPYRA 10 mg, comprimé à libération prolongée
1782;FAMPRIDINE 10 mg - FAMPYRA 10 mg, comprimé à libération prolongée
1782;FAMPRIDINE 10 mg - FAMPYRA 10 mg, comprimé à libération prolongée
1782;FAMPRIDINE 10 mg - FAMPYRA 10 mg, comprimé à libération prolongée
1782;FAMPRIDINE 10 mg - FAMPYRA 10 mg, comprimé à libération prolongée
1783;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 150 mg - XEPLION 150 mg, suspension injectable à libération prolongée
1783;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 150 mg - XEPLION 150 mg, suspension injectable à libération prolongée
1783;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 150 mg - XEPLION 150 mg, suspension injectable à libération prolongée
1784;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 100 mg - XEPLION 100 mg, suspension injectable à libération prolongée
1784;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 100 mg - XEPLION 100 mg, suspension injectable à libération prolongée
1784;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 100 mg - XEPLION 100 mg, suspension injectable à libération prolongée
1785;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 25 mg - XEPLION 25 mg, suspension injectable à libération prolongée
1785;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 25 mg - XEPLION 25 mg, suspension injectable à libération prolongée
1785;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 25 mg - XEPLION 25 mg, suspension injectable à libération prolongée
1786;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 50 mg - XEPLION 50 mg, suspension injectable à libération prolongée
1786;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 50 mg - XEPLION 50 mg, suspension injectable à libération prolongée
1786;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 50 mg - XEPLION 50 mg, suspension injectable à libération prolongée
1787;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 75 mg - XEPLION 75 mg, suspension injectable à libération prolongée
1787;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 75 mg - XEPLION 75 mg, suspension injectable à libération prolongée
1787;PALIPERIDONE (PALMITATE DE) équivalent à PALIPERIDONE 75 mg - XEPLION 75 mg, suspension injectable à libération prolongée
1788;MELATONINE 2 mg - CIRCADIN 2 mg, comprimé à libération prolongée
1788;MELATONINE 2 mg - CIRCADIN 2 mg, comprimé à libération prolongée
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1789;ICATIBANT (ACETATE D') équivalent ICATIBANT 30 mg/3 mL - FIRAZYR 30 mg, solution injectable en seringue pré-remplie
1790;CALCIPOTRIOL 50 microgrammes/g + BETAMETHASONE (DIPROPIONATE DE) équivalent à BETAMETHASONE 0,5 mg/g - DAIVOBET 50 microgrammes/0,5 mg/g, gel
1790;CALCIPOTRIOL 50 microgrammes/g + BETAMETHASONE (DIPROPIONATE DE) équivalent à BETAMETHASONE 0,5 mg/g - DAIVOBET 50 microgrammes/0,5 mg/g, gel
1790;CALCIPOTRIOL 50 microgrammes/g + BETAMETHASONE (DIPROPIONATE DE) équivalent à BETAMETHASONE 0,5 mg/g - DAIVOBET 50 microgrammes/0,5 mg/g, gel
1791;BIMATOPROST 0,3 mg/mL+ TIMOLOL (MALEATE DE) équivalant à TIMOLOL 5 mg/mL - GANFORT 0,3 mg/ml + 5 mg/ml, collyre en solution en récipient unidose
