CodeCIS	Denomination	FormePharmaceutique	VoiesAdministration
66450806	SILODOSINE EG 4 mg, gélule	gélule	orale
63206729	SILODOSINE EG 8 mg, gélule	gélule	orale
63239348	SILODOSINE RECORDATI 4 mg, gélule	gélule	orale
61494492	SILODOSINE RECORDATI 8 mg, gélule	gélule	orale
60054312	SILODOSINE SANDOZ 4 mg, gélule	gélule	orale
69310040	SILODOSINE SANDOZ 8 mg, gélule	gélule	orale
68992257	SILODOSINE TEVA 4 mg, gélule	gélule	orale
66597902	SILODOSINE TEVA 8 mg, gélule	gélule	orale
63168424	SILODOSINE VIATRIS 4 mg, gélule	gélule	orale
60021928	SILODOSINE VIATRIS 8 mg, gélule	gélule	orale
69048990	SILODOSINE ZENTIVA 4 mg, gélule	gélule	orale
69862028	SILODOSINE ZENTIVA 8 mg, gélule	gélule	orale
61605245	SILODYX 4 mg, gélule	gélule	orale
63911098	SILODYX 8 mg, gélule	gélule	orale
64880296	SIMBRINZA 10 mg/ml + 2 mg/ml, collyre en suspension	collyre en suspension	ophtalmique
67700426	SIMPONI 100 mg, solution injectable en seringue préremplie	solution injectable	sous-cutanée
62534114	SIMPONI 100 mg, solution injectable en stylo prérempli	solution injectable	sous-cutanée
60035714	SIMPONI 50 mg, solution injectable en seringue préremplie	solution injectable	sous-cutanée
62222050	SIMPONI 50 mg, solution injectable en stylo pré-rempli	solution injectable	sous-cutanée
69890052	SIMULECT 10 mg, poudre et solvant pour solution injectable ou pour perfusion	poudre et  solvant pour solution injectable ou pour perfusion	intraveineuse
68944294	SIMULECT 20 mg, poudre et solvant pour solution injectable ou pour perfusion	poudre et  solvant pour solution injectable ou pour perfusion	intraveineuse
69389536	SIMVASTATINE ACCORD HEALTHCARE 10 mg, comprimé pelliculé	comprimé pelliculé	orale
63073499	SIMVASTATINE ACCORD HEALTHCARE 20 mg, comprimé pelliculé	comprimé pelliculé	orale
60834807	SIMVASTATINE ACCORD HEALTHCARE 40 mg, comprimé pelliculé	comprimé pelliculé	orale
62039768	SIMVASTATINE ALMUS 20 mg, comprimé pelliculé	comprimé pelliculé	orale
60583269	SIMVASTATINE ALMUS 40 mg, comprimé pelliculé	comprimé pelliculé	orale
65864291	SIMVASTATINE ALTER 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
69795857	SIMVASTATINE ARROW LAB 10 mg, comprimé pelliculé	comprimé pelliculé	orale
63187944	SIMVASTATINE ARROW LAB 20 mg, comprimé pelliculé	comprimé pelliculé	orale
68990181	SIMVASTATINE ARROW LAB 40 mg, comprimé pelliculé	comprimé pelliculé	orale
67364616	SIMVASTATINE BIOGARAN 10 mg, comprimé pelliculé	comprimé pelliculé	orale
69094525	SIMVASTATINE BIOGARAN 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
65906484	SIMVASTATINE BIOGARAN 40 mg, comprimé pelliculé	comprimé pelliculé	orale
64603769	SIMVASTATINE CRISTERS 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
62134458	SIMVASTATINE CRISTERS 40 mg, comprimé pelliculé	comprimé pelliculé	orale
65475176	SIMVASTATINE EG 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
68355730	SIMVASTATINE EG 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
66399710	SIMVASTATINE EG 40 mg, comprimé pelliculé	comprimé pelliculé	orale
66952723	SIMVASTATINE EVOLUGEN 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
61141019	SIMVASTATINE EVOLUGEN 40 mg, comprimé pelliculé	comprimé pelliculé	orale
66580760	SIMVASTATINE GERDA 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
68181322	SIMVASTATINE GERDA 40 mg, comprimé pelliculé	comprimé pelliculé	orale
60512336	SIMVASTATINE MYLAN 10 mg, comprimé pelliculé	comprimé pelliculé	orale
68435621	SIMVASTATINE MYLAN 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
61012191	SIMVASTATINE MYLAN 40 mg, comprimé pelliculé	comprimé pelliculé	orale
63303256	SIMVASTATINE MYLAN PHARMA 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
65187416	SIMVASTATINE MYLAN PHARMA 40 mg, comprimé pelliculé	comprimé pelliculé	orale
60071190	SIMVASTATINE SANDOZ 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
61275694	SIMVASTATINE SANDOZ 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
67711814	SIMVASTATINE SANDOZ 40 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
69095463	SIMVASTATINE SUN 10 mg, comprimé pelliculé	comprimé pelliculé	orale
63025508	SIMVASTATINE SUN 20 mg, comprimé pelliculé	comprimé pelliculé	orale
69646557	SIMVASTATINE SUN 40 mg, comprimé pelliculé	comprimé pelliculé	orale
67709496	SIMVASTATINE TEVA 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
61411685	SIMVASTATINE TEVA 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
60791672	SIMVASTATINE TEVA 40 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
68748502	SIMVASTATINE ZENTIVA 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
65080738	SIMVASTATINE ZENTIVA 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
66351224	SIMVASTATINE ZENTIVA 40 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
61510021	SIMVASTATINE ZYDUS FRANCE 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
60145580	SIMVASTATINE ZYDUS FRANCE 20 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
65320254	SIMVASTATINE ZYDUS FRANCE 40 mg, comprimé pelliculé	comprimé pelliculé	orale
60574804	SINAPIS NIGRA BOIRON, degré de dilution compris entre 2CH à 30CH et 4DH à 60DH	 comprimé et solution(s) et granules et poudre et pommade	"cutanée;orale;sublinguale"
69606865	SINEMET 100 mg/10 mg, comprimé	comprimé	orale
60092590	SINEMET 250 mg/25 mg, comprimé sécable	comprimé sécable	orale
66818261	SINEMET LP 100 mg/25 mg, comprimé à libération prolongée	comprimé à libération prolongée	orale
66749235	SINEMET LP 200 mg/50 mg, comprimé à libération prolongée	comprimé à libération prolongée	orale
62332319	SINETRAV 40 microgrammes/mL, collyre en solution	collyre en solution	ophtalmique
67128676	SINGULAIR 10 mg, comprimé pelliculé	comprimé pelliculé	orale
68069647	SINGULAIR 10 mg, comprimé pelliculé	comprimé pelliculé	orale
69863646	SINGULAIR 10 mg, comprimé pelliculé	comprimé pelliculé	orale
62746747	SINGULAIR 10 mg, comprimé pelliculé	comprimé pelliculé	orale
67222606	SINGULAIR 10 mg, comprimé pelliculé	comprimé pelliculé	orale
64561462	SINGULAIR 4 mg, comprimé à croquer	comprimé à croquer	orale
61258104	SINGULAIR 4 mg, comprimé à croquer	comprimé à croquer	orale
63842168	SINGULAIR 4 mg, granulés	granulés	orale
64708962	SINGULAIR 5 mg, comprimé à croquer	comprimé à croquer	orale
65324797	SINGULAIR 5 mg, comprimé à croquer	comprimé à croquer	orale
64374772	SINGULAIR 5 mg, comprimé à croquer	comprimé à croquer	orale
65399052	SINGULAIR 5 mg, comprimé à croquer	comprimé à croquer	orale
61510352	SINTROM 4 mg, comprimé quadrisécable	comprimé quadrisécable	orale
66692617	SINUPHYL, comprimé pelliculé	comprimé pelliculé	orale
67042889	SINUSPAX, comprimé à croquer	comprimé à croquer	sublinguale
65490897	SIROCTID 0,05 mg/ml, solution injectable ou solution à diluer pour perfusion en seringue préremplie	solution injectable	"intraveineuse;sous-cutanée"
61426655	SIROCTID 0,1 mg/ml, solution injectable ou solution à diluer pour perfusion en seringue préremplie	solution injectable	"intraveineuse;sous-cutanée"
66565153	SIROCTID 0,5 mg/ml, solution injectable ou solution à diluer pour perfusion en seringue préremplie	solution injectable	"intraveineuse;sous-cutanée"
65690588	SIRTURO 100 mg, comprimé	comprimé	orale
63247409	SITAVIG 50 mg, comprimé buccogingival muco adhésif	comprimé muco-adhésif	gingivale
69945545	SIVEXTRO 200 mg, comprimé pelliculé	comprimé pelliculé	orale
61304594	SIVEXTRO 200 mg, poudre pour solution à diluer pour perfusion	poudre pour solution à diluer pour perfusion	intraveineuse
62898420	SIXMO 74,2 mg implant	implant	sous-cutanée
68439865	SKELID 200 mg, comprimé	comprimé	orale
61227030	SKENAN L.P. 10 mg, microgranules à libération prolongée en gélule	microgranule à libération prolongée en gélule	orale
68573960	SKENAN L.P. 100 mg, microgranules à libération prolongée en gélule	microgranule à libération prolongée en gélule	orale
60696651	SKENAN L.P. 200 mg, microgranules à libération prolongée en gélule	microgranule à libération prolongée en gélule	orale
69666321	SKENAN L.P. 30 mg, microgranules à libération prolongée en gélule	microgranule à libération prolongée en gélule	orale
63175461	SKENAN L.P. 60 mg, microgranules à libération prolongée en gélule	microgranule à libération prolongée en gélule	orale
69255195	SKIACOL 0,5 POUR CENT, collyre	collyre en solution	ophtalmique
67665740	SKINOREN 20 %, crème pour application cutanée	crème pour application	cutanée
60162494	SKUDEXUM 75 mg/25 mg, comprimé pelliculé	comprimé pelliculé	orale
63322961	SKUDEXUM 75 mg/25 mg, granulés pour solution buvable en sachet	granulés pour solution buvable	orale
69949390	SKYRIZI 150 mg, solution injectable en seringue préremplie	solution injectable	sous-cutanée
66047342	SKYRIZI 150 mg, solution injectable en stylo prérempli	solution injectable	sous-cutanée
67060271	SKYRIZI 75 mg, solution injectable en seringue préremplie	solution injectable	sous-cutanée
64061763	SLENYTO 1 mg, comprimé à libération prolongée	comprimé à libération prolongée	orale
64322882	SLENYTO 5 mg, comprimé à libération prolongée	comprimé à libération prolongée	orale
68971188	SLINDA 4 mg, comprimé pelliculé	comprimé pelliculé et  comprimé pelliculé	orale
64450063	SMECTA 3 g FRAISE, poudre pour suspension buvable en sachet	poudre pour suspension buvable	orale
69584073	SMECTA 3 g ORANGE-VANILLE, poudre pour suspension buvable en sachet	poudre pour suspension buvable	orale
63732750	SMECTALIA 3 g, poudre pour suspension buvable en sachet	poudre pour suspension buvable	orale
65118886	SMECTALIA 3 g, suspension buvable en sachet	suspension buvable	orale
69911176	SMOFKABIVEN E PROTEINE, émulsion pour perfusion	émulsion pour perfusion	intraveineuse
62427265	SMOFKABIVEN E, émulsion pour perfusion	solution et  solution et  émulsion pour perfusion	intraveineuse
60715870	SMOFKABIVEN PROTEINE, émulsion pour perfusion	émulsion pour perfusion	intraveineuse
63740918	SMOFKABIVEN, émulsion pour perfusion	solution et  solution et  émulsion pour perfusion	intraveineuse
60650173	SMOFLIPID 200 mg/ml, émulsion pour perfusion	émulsion pour perfusion	intraveineuse
62550143	SOFTACORT 3,35 mg/ml, collyre en solution en récipient unidose	collyre en solution	ophtalmique
60654271	SOJOURN 100%, liquide pour inhalation par vapeur	liquide pour inhalation par vapeur	inhalée
69501476	SOLACY ADULTES, gélule	gélule	orale
60238376	SOLACY PEDIATRIQUE, comprimé pour suspension buvable	comprimé pour suspension buvable	orale
62663671	SOLANUM LYCOPERSICUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade	"cutanée;orale;sublinguale"
62103288	SOLANUM LYCOPERSICUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 crème et solution et granules et poudre et pommade	"cutanée;orale;sublinguale"
67526370	SOLANUM MALACOXYLON BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade	"cutanée;orale;sublinguale"
66500668	SOLANUM MALACOXYLON LEHNING, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade	"cutanée;orale;sublinguale"
61165333	SOLANUM NIGRUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade	"cutanée;orale;sublinguale"
69494708	SOLARAZE 3 %, gel	gel	cutanée
60019927	SOLIAN 100 mg, comprimé sécable	comprimé sécable	orale
62921036	SOLIAN 100 mg/ml, solution buvable	solution buvable	orale
64726693	SOLIAN 200 mg, comprimé sécable	comprimé sécable	orale
63697872	SOLIAN 200 mg/4 ml, solution injectable	solution injectable	intramusculaire
65637856	SOLIAN 400 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
65655256	SOLIDAGO VIRGA AUREA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade	"cutanée;orale;sublinguale"
68390471	SOLIDAGO VIRGA AUREA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	 comprimé et solution(s) et granules et poudre et pommade	"cutanée;orale;sublinguale"
69627763	SOLIDAGO VIRGA AUREA WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH	granules et  solution en gouttes en gouttes	"orale;sublinguale"
65728238	SOLIFENACINE ACCORD 10 mg, comprimé pelliculé	comprimé pelliculé	orale
60126982	SOLIFENACINE ACCORD 5 mg, comprimé pelliculé	comprimé pelliculé	orale
68821950	SOLIFENACINE ARROW 10 mg, comprimé pelliculé	comprimé pelliculé	orale
69953339	SOLIFENACINE ARROW 5 mg, comprimé pelliculé	comprimé pelliculé	orale
60988513	SOLIFENACINE BESINS 10 mg, comprimé pelliculé	comprimé pelliculé	orale
62549600	SOLIFENACINE BESINS 5 mg, comprimé pelliculé	comprimé pelliculé	orale
63488285	SOLIFENACINE BGR 10 mg, comprimé pelliculé	comprimé pelliculé	orale
61359256	SOLIFENACINE BGR 5 mg, comprimé pelliculé	comprimé pelliculé	orale
69307610	SOLIFENACINE BIOGARAN 10 mg, comprimé pelliculé	comprimé pelliculé	orale
60282629	SOLIFENACINE BIOGARAN 5 mg, comprimé pelliculé	comprimé pelliculé	orale
60128339	SOLIFENACINE CRISTERS 10 mg, comprimé pelliculé	comprimé pelliculé	orale
68479660	SOLIFENACINE CRISTERS 5 mg, comprimé pelliculé	comprimé pelliculé	orale
61629157	SOLIFENACINE EG 10 mg, comprimé pelliculé	comprimé pelliculé	orale
67030068	SOLIFENACINE EG 5 mg, comprimé pelliculé	comprimé pelliculé	orale
64808286	SOLIFENACINE EVOLUGEN 10 mg, comprimé pelliculé	comprimé pelliculé	orale
67860306	SOLIFENACINE EVOLUGEN 5 mg, comprimé pelliculé	comprimé pelliculé	orale
61410829	SOLIFENACINE HCS 10 mg, comprimé pelliculé	comprimé pelliculé	orale
65700616	SOLIFENACINE HCS 5 mg, comprimé pelliculé	comprimé pelliculé	orale
64398467	SOLIFENACINE SANDOZ 10 mg, comprimé pelliculé sécable	comprimé pelliculé sécable	orale
62493347	SOLIFENACINE SANDOZ 5 mg, comprimé pelliculé	comprimé pelliculé	orale
68198987	SOLIFENACINE TEVA 10 mg, comprimé pelliculé	comprimé pelliculé	orale
63970132	SOLIFENACINE TEVA 5 mg, comprimé pelliculé	comprimé pelliculé	orale
63201461	SOLIFENACINE VIATRIS 10 mg, comprimé pelliculé	comprimé pelliculé	orale
67637196	SOLIFENACINE VIATRIS 5 mg, comprimé pelliculé	comprimé pelliculé	orale
65103304	SOLIFENACINE ZENTIVA 10 mg, comprimé pelliculé	comprimé pelliculé	orale
66363956	SOLIFENACINE ZENTIVA 5 mg, comprimé pelliculé	comprimé pelliculé	orale
62342434	SOLIFENACINE ZYDUS 10 mg, comprimé pelliculé	comprimé pelliculé	orale
68130153	SOLIFENACINE ZYDUS 5 mg, comprimé pelliculé	comprimé pelliculé	orale
61969188	SOLIRIS 300 mg, solution à diluer pour perfusion	solution à diluer pour perfusion	intraveineuse
65958869	SOLUBACTER 1 POUR CENT, solution pour application locale	solution pour application	cutanée
69637743	SOLUDACTONE 100 mg, lyophilisat et solution pour usage parentéral	lyophilisat et  solution pour usage parentéral	intraveineuse
67730914	SOLUDACTONE 200 mg, lyophilisat et solution pour usage parentéral	lyophilisat et  solution pour usage parentéral	intraveineuse
69424357	SOLUMEDROL 1 g, poudre et solvant pour solution injectable	poudre et  solvant pour solution injectable	intraveineuse
69774343	SOLUMEDROL 120 mg/2 ml, lyophilisat et solution pour usage parentéral	lyophilisat et  solution pour usage parentéral	"intramusculaire;intraveineuse"
69537376	SOLUMEDROL 20 mg/2 ml, lyophilisat et solution pour usage parentéral	lyophilisat et  solution pour usage parentéral	"intramusculaire;intraveineuse"
69618515	SOLUMEDROL 40 mg, poudre pour solution injectable	lyophilisat et  solution pour usage parentéral	"intramusculaire;intraveineuse"
60626197	SOLUMEDROL 500 mg, poudre pour solution injectable	poudre pour solution injectable	intraveineuse
68967656	SOLUPRED 1 mg/ml, solution buvable.	solution buvable gouttes	orale
66871876	SOLUPRED 20 mg, comprimé effervescent	comprimé effervescent(e)	orale
63226984	SOLUPRED 20 mg, comprimé orodispersible	comprimé orodispersible	orale
62622863	SOLUPRED 5 mg, comprimé effervescent	comprimé effervescent(e)	orale
62002809	SOLUPRED 5 mg, comprimé orodispersible	comprimé orodispersible	orale
69557560	SOLUPRICK CONTROLE NEGATIF, solution pour prick-test cutané	solution pour prick-test	cutanée
61707652	SOLUPRICK CONTROLE POSITIF 10 mg/ml, solution pour prick-test cutané	solution pour prick-test	cutanée
66793331	SOLUPRICK SQ extrait allergénique de pollen de fléole des prés (Phleum pratense) 10 HEP, solution pour prick-test cutané	solution pour prick-test	cutanée
61971381	SOLUTE PHYSIOLOGIQUE PHENOLE LAVOISIER, solution injectable en flacon	solution injectable	"intradermique;sous-cutanée"
63262521	SOLUTION INJECTABLE D'OLIGO-ELEMENTS AGUETTANT ENFANTS ET NOURRISSONS, solution injectable pour perfusion en flacon	solution injectable pour perfusion	intraveineuse
67125790	SOLUTION INJECTABLE DE GLUCOSE A 30 POUR CENT BIOSEDRA, solution injectable pour perfusion en flacon	solution injectable pour perfusion	intraveineuse
